lat,long,elevation,slope,aspect,curvature,twi
35.117968734778266,-113.78160583050014,1392,3,129,-17,7.545104852168523
35.15509026241868,-113.4809204772522,1567,2,112,1,7.941743691836643
35.191497153764914,-113.17969013428372,1619,5,248,11,7.040188830991998
35.22718506991846,-112.87792447136012,1578,3,158,-4,7.545104852168523
35.262149743063496,-112.57563327624035,1576,2,149,3,7.941743691836643
35.2963869778135,-112.2728264532178,2010,5,14,5,7.040188830991998
35.32989265254304,-111.9695140215988,2359,6,338,8,6.858642093395692
35.362662720704,-111.66570611411838,3281,31,54,-11,5.123080734108857
35.39469321212474,-111.36141297529385,1723,4,61,-2,7.261413878822431
35.42598023429222,-111.05664495971662,1420,1,270,7,8.607715418818213
35.45651997361566,-110.75141253028268,1534,1,0,-4,8.607715418818213
35.486308696671216,-110.44572625636197,1783,12,0,-15,6.159167458950843
35.51534275142667,-110.13959681190744,1905,6,270,-4,6.858642093395692
35.54361856844565,-109.83303497350452,1793,27,221,38,5.287654659051184
35.57113266207005,-109.52605161836118,2099,4,141,-3,7.261413878822431
35.59788163158056,-109.21865772223993,2315,3,129,-3,7.545104852168523
35.62386216233384,-108.91086435733196,2031,6,129,3,6.858642093395692
35.649071026875994,-108.60268269007484,2116,5,101,14,7.040188830991998
35.673505086031625,-108.29412397891412,2217,13,270,-6,6.076901183003046
35.69716128996728,-107.98519957201027,2053,4,39,-2,7.261413878822431
35.72003667922914,-107.6759209048918,2102,2,180,1,7.941743691836643
35.74212838575376,-107.36629949805548,2042,6,36,2,6.858642093395692
35.76343363385135,-107.05634695451528,2093,2,270,1,7.941743691836643
35.78394974116104,-106.74607495730064,2390,5,223,-3,7.040188830991998
35.80367411957715,-106.43549526690587,2622,7,190,13,6.70452216925573
35.82260427614602,-106.1246197186916,1849,2,248,-8,7.941743691836643
35.84073781393278,-105.8134602202398,2896,21,324,1,5.5701918233974546
35.85807243285722,-105.502028748664,2810,19,183,8,5.67858487499791
35.874605930498454,-105.19033734787584,2094,7,248,8,6.70452216925573
35.89033620286761,-104.87839812580953,2132,8,46,3,6.570477324756705
35.9052612451479,-104.56622325160616,1815,5,0,-2,7.040188830991998
35.91937915240191,-104.25382495275906,1758,4,163,-6,7.261413878822431
35.93268812024497,-103.94121551222194,1639,5,137,1,7.040188830991998
35.945186445484886,-103.62840726548193,1447,1,180,-1,8.607715418818213
35.956872526726784,-103.31541259759857,1445,0,0,-5,11.522875795823397
35.96774486494327,-103.00224394021124,1325,6,348,-21,6.858642093395692
35.977802064008976,-102.68891376851656,1230,2,148,2,7.941743691836643
35.98704283119945,-102.37543459821744,1194,2,292,7,7.941743691836643
35.99546597765386,-102.06181898244598,1121,1,180,18,8.607715418818213
36.00307041880116,-101.74807950866216,1065,2,68,-2,7.941743691836643
36.00985517474934,-101.43422879553,985,2,32,-1,7.941743691836643
36.015819370637864,-101.12027948977357,901,8,145,11,6.570477324756705
36.02096223695224,-100.80624426301438,867,11,44,13,6.248120224858334
36.02528310980149,-100.49213580859283,771,2,292,3,7.941743691836643
36.02878143115728,-100.17796683837524,811,1,51,14,8.607715418818213
36.03145674905544,-99.8637500795484,695,2,212,-2,7.941743691836643
36.03330871775916,-99.54949827140486,715,6,323,3,6.858642093395692
36.034337097883714,-99.23522416211944,647,4,118,-5,7.261413878822431
36.03454175648316,-98.92094050552038,517,4,17,-20,7.261413878822431
36.03392266709836,-98.60666005785656,516,5,121,0,7.040188830991998
36.03247990976637,-98.29239557456324,357,2,0,-2,7.941743691836643
36.03021367099178,-97.97815980702828,341,1,180,1,8.607715418818213
36.027124243679026,-97.663965499361,318,0,0,5,11.522875795823397
36.02321202702686,-97.34982538516596,294,4,105,4,7.261413878822431
36.0184775263839,-97.03575218432336,280,0,0,10,11.522875795823397
36.01292135306638,-96.7217585997789,267,6,296,0,6.858642093395692
36.00654422413758,-96.40785731434428,290,3,0,-1,7.545104852168523
35.99934696214947,-96.09406098751128,226,3,22,-5,7.545104852168523
35.99133049484643,-95.7803822522809,199,1,129,5,8.607715418818213
35.982495854831654,-95.46683371201,174,0,0,-1,11.522875795823397
35.972844179196215,-95.15342793727696,209,6,288,3,6.858642093395692
35.96237670911111,-94.84017746276918,316,5,79,-2,7.040188830991998
35.951094789382736,-94.52709478419357,382,4,118,-10,7.261413878822431
35.93899986797185,-94.2141923552123,474,6,12,-16,6.858642093395692
35.926093495476785,-93.90148258440614,483,6,108,0,6.858642093395692
35.91237732458094,-93.58897783226644,635,1,90,-13,8.607715418818213
35.897853109465004,-93.2766904082184,602,6,192,-6,6.858642093395692
35.88252270518464,-92.9646325676768,621,21,298,8,5.5701918233974546
35.866388067013645,-92.65281650913673,471,6,158,-1,6.858642093395692
35.84945124975354,-92.34125437130002,467,1,180,-1,8.607715418818213
35.8317144070097,-92.02995823024013,205,2,212,-8,7.941743691836643
35.8131797904348,-91.71894009660626,168,5,166,-6,7.040188830991998
35.793849748939905,-91.40821191286916,134,2,212,3,7.941743691836643
35.7737267278741,-91.09778555060906,76,1,0,-3,8.607715418818213
35.75281326817312,-90.78767280784848,75,1,129,3,8.607715418818213
35.73111200547704,-90.47788540643036,66,1,0,-2,8.607715418818213
35.7086256692189,-90.16843498944353,68,1,0,-3,8.607715418818213
35.68535708168356,-89.85933311869644,72,1,309,-4,8.607715418818213
35.661309157038346,-89.5505912722409,102,5,112,8,7.040188830991998
35.636484900335816,-89.24222084194648,108,3,309,2,7.545104852168523
35.610887406489404,-88.93423313112744,122,3,309,-3,7.545104852168523
35.584519859222645,-88.62663935222254,136,3,309,-15,7.545104852168523
35.55738552999284,-88.31945062452957,145,2,112,8,7.941743691836643
35.52948777688948,-88.01267797199493,173,10,63,19,6.345071884011764
35.50083004350888,-87.70633232105975,251,6,309,-7,6.858642093395692
35.47141585780511,-87.40042449856281,297,2,328,-3,7.941743691836643
35.44124883091836,-87.09496522970188,307,11,261,-5,6.248120224858334
35.41033265598141,-86.78996513605348,265,8,172,14,6.570477324756705
35.378671106905124,-86.48543473365224,313,17,55,-4,5.7971052477000855
35.34626803714343,-86.18138443113024,325,2,328,-2,7.941743691836643
35.31312737843916,-85.87782452791713,317,2,248,-5,7.941743691836643
35.2792531395509,-85.57476521250132,668,1,90,-3,8.607715418818213
35.24464940496231,-85.27221656075284,518,2,211,2,7.941743691836643
35.20932033357401,-84.97018853430824,314,22,113,14,5.519132026132706
35.17327015737977,-84.6686909790178,240,3,270,3,7.545104852168523
35.13650318012689,-84.36773362345536,623,32,313,24,5.083968235816121
35.09902377596233,-84.06732607749123,536,4,0,-4,7.261413878822431
35.06083638806496,-83.76747783092763,717,19,264,14,5.67858487499791
35.021945527265025,-83.46819825219781,1078,5,154,-2,7.040188830991998
34.98235577065145,-83.16949658712784,752,18,309,10,5.73642582948546
34.94207176016806,-82.87138195776186,305,22,334,1,5.519132026132706
34.90109820119932,-82.57386336125025,334,8,172,7,6.570477324756705
34.85943986114641,-82.27694966880075,287,5,26,-4,7.040188830991998
34.817101567994776,-81.9806496246925,207,7,161,-6,6.70452216925573
34.77408820887349,-81.68497184535235,181,1,0,1,8.607715418818213
34.730404728607624,-81.38992481849382,180,11,76,-1,6.248120224858334
34.686056128264205,-81.09551690231764,145,6,31,-6,6.858642093395692
34.6410474636927,-80.8017563247741,149,8,17,-5,6.570477324756705
34.59538384406071,-80.50865118288657,160,5,302,0,7.040188830991998
34.549070430385704,-80.2162094421354,101,3,90,-6,7.545104852168523
34.50211243406357,-79.9244389359024,37,1,270,0,8.607715418818213
34.45451511539468,-79.6333473649747,41,2,248,2,7.941743691836643
34.406283782108375,-79.34294229710764,30,4,141,-8,7.261413878822431
34.357423787886404,-79.05323116664614,23,4,61,31,7.261413878822431
34.307940530886256,-78.76422127420375,29,3,90,-7,7.545104852168523
34.25783945226496,-78.47591978639866,15,1,0,7,8.607715418818213
34.20712603470409,-78.18833373564604,18,4,39,-1,7.261413878822431
34.155805800936776,-77.9014700200059,7,3,22,-7,7.545104852168523
34.47152570013262,-119.72848678519595,288,11,198,13,6.248120224858334
34.522382355045345,-119.43983564060404,1027,22,160,37,5.519132026132706
34.572618938288265,-119.15046466003967,1087,11,197,-3,6.248120224858334
34.6222299210153,-118.86038098807371,1646,32,175,42,5.083968235816121
34.6712098169262,-118.56959190591408,1301,28,129,-19,5.2451216767435955
34.71955318376616,-118.27810483118286,736,1,90,0,8.607715418818213
34.76725462482674,-117.98592731763551,721,5,68,-28,7.040188830991998
34.81430879044707,-117.69306705482158,848,2,149,-17,7.941743691836643
34.86071037951463,-117.39953186768516,829,6,349,-6,6.858642093395692
34.90645414096482,-117.10532971610606,667,3,51,-5,7.545104852168523
34.95153487527881,-116.81046869437937,820,6,0,14,6.858642093395692
34.99594743597849,-116.51495703063406,552,2,31,-4,7.941743691836643
35.03968673111801,-116.21880308618948,332,2,248,1,7.941743691836643
35.08274772477122,-115.92201535484897,425,5,122,2,7.040188830991998
35.12512543851371,-115.62460246213102,899,2,180,3,7.941743691836643
35.16681495289929,-115.32657316443668,1507,3,231,-9,7.545104852168523
35.207811408929615,-115.02793634815312,1234,22,282,12,5.519132026132706
35.24811000951628,-114.72870102869332,1090,9,78,12,6.451747248958747
35.287706020934614,-114.428876349471,1123,14,332,-8,6.000299329861114
35.32659477426832,-114.12847158081142,1516,26,323,-22,5.331277149398757
35.36477166684402,-113.82749611879684,1178,4,255,2,7.261413878822431
35.40223216365488,-113.52595948404752,1493,6,158,5,6.858642093395692
35.43897179877268,-113.22387132043757,1705,2,90,4,7.941743691836643
35.47498617674726,-112.92124139374582,1831,4,62,-4,7.261413878822431
35.510270973992434,-112.618079590242,1776,2,32,6,7.941743691836643
35.5448219401578,-112.31439591520784,1793,4,285,-6,7.261413878822431
35.57863489948534,-112.01020049139396,1916,2,212,7,7.941743691836643
35.611705752150094,-111.705503557412,1844,2,212,5,7.941743691836643
35.644030475584024,-111.40031546606316,1528,4,39,-3,7.261413878822431
35.67560512578223,-111.09464668260256,1482,1,270,-2,8.607715418818213
35.70642583859062,-110.7885077829409,1670,2,180,-1,7.941743691836643
35.736488830974295,-110.48190945178284,1664,3,309,0,7.545104852168523
35.76579040226583,-110.17486248070357,1958,12,270,16,6.159167458950843
35.794326935392405,-109.86737776616349,1958,6,135,2,6.858642093395692
35.82209489808134,-109.55946630746216,1999,23,252,18,5.469880104866039
35.84909084404286,-109.25113920463215,2409,5,270,-3,7.040188830991998
35.87531141412961,-108.94240765627318,2436,9,96,-7,6.451747248958747
35.90075333747172,-108.6332829573282,1811,4,129,-12,7.261413878822431
35.92541343258723,-108.3237764968016,1865,2,180,-3,7.941743691836643
35.949288608466524,-108.01389975542094,1937,2,292,1,7.941743691836643
35.972375865630376,-107.70366430324331,2012,5,43,11,7.040188830991998
35.994672297160754,-107.3930817972071,2078,2,148,-9,7.941743691836643
36.01617508970367,-107.08216397863056,2178,5,346,-3,7.040188830991998
36.036881524443366,-106.7709226706585,2782,2,212,7,7.941743691836643
36.05678897804712,-106.45936977565842,2893,13,0,-20,6.076901183003046
36.07589492358008,-106.1475172725669,1788,4,17,8,7.261413878822431
36.09419693138932,-105.83537721418853,2278,17,46,9,5.7971052477000855
36.11169266995672,-105.52296172444804,2984,27,287,15,5.287654659051184
36.12837990671966,-105.21028299559792,2301,5,270,9,7.040188830991998
36.144256508859456,-104.897353285382,2127,4,309,-1,7.261413878822431
36.15932044405644,-104.5841849141582,1919,1,129,1,8.607715418818213
36.17356978121149,-104.27079026198034,1806,6,279,-2,6.858642093395692
36.18700269113329,-103.95718176564226,1762,1,129,2,8.607715418818213
36.19961744719095,-103.64337191568504,1660,1,270,2,8.607715418818213
36.21141242593127,-103.32937325336952,1506,4,255,4,7.261413878822431
36.22238610766054,-103.015198367616,1372,2,180,-6,7.941743691836643
36.23253707699013,-102.70085989191278,1280,4,0,-4,7.261413878822431
36.24186402334546,-102.38637050119578,1200,1,90,-11,8.607715418818213
36.2503657414383,-102.07174290870093,1115,11,95,21,6.248120224858334
36.25804113170175,-101.7569898627914,1055,0,0,-10,11.522875795823397
36.26488920068743,-101.4421241437619,983,3,0,-4,7.545104852168523
36.27090906142519,-101.1271585606218,937,3,270,4,7.545104852168523
36.276099933744256,-100.81210594785944,895,4,212,0,7.261413878822431
36.280461144556256,-100.49697916218936,807,2,32,0,7.941743691836643
36.28399212809956,-100.18179107928516,738,4,298,-4,7.261413878822431
36.286692426144704,-99.86655459049942,673,9,346,-4,6.451747248958747
36.28856168816107,-99.55128259957368,711,2,148,-6,7.941743691836643
36.28959967144427,-99.23598801933969,597,2,32,3,7.941743691836643
36.28980624120452,-98.92068376841486,572,7,292,22,6.70452216925573
36.28918137061562,-98.60538276789414,451,6,72,5,6.858642093395692
36.28772514082482,-98.29009793803966,371,3,270,-1,7.545104852168523
36.28543774092316,-97.97484219497142,372,4,220,-2,7.261413878822431
36.282319467876725,-97.65962844736048,342,1,231,5,8.607715418818213
36.2783707264187,-97.34446959312726,339,2,328,7,7.941743691836643
36.27359202890207,-97.02937851614676,288,1,309,5,8.607715418818213
36.267983995113504,-96.71436808296342,271,4,343,2,7.261413878822431
36.26154735204839,-96.39945113951708,252,4,180,5,7.261413878822431
36.25428293364686,-96.08464050788298,224,4,40,-3,7.261413878822431
36.24619168049165,-95.76994898302723,235,1,180,8,8.607715418818213
36.23727463946754,-95.45538932958036,234,0,0,-3,11.522875795823397
36.227532963382686,-95.1409742786308,217,4,298,18,7.261413878822431
36.21696791055243,-94.82671652454052,364,4,140,3,7.261413878822431
36.20558084434542,-94.51262872178452,353,1,180,10,8.607715418818213
36.19337323269301,-94.19872348181693,395,5,223,6,7.040188830991998
36.18034664756154,-93.88501336996468,428,2,32,-14,7.941743691836643
36.16650276438868,-93.5715109023516,455,6,12,22,6.858642093395692
36.15184336148369,-93.2582285428544,654,1,129,1,8.607715418818213
36.13637031939223,-92.94517870009244,333,6,261,2,6.858642093395692
36.12008562022636,-92.6323737244531,310,6,129,-9,6.858642093395692
36.10299134695988,-92.319825905155,414,4,51,-5,7.261413878822431
36.08508968268993,-92.00754746734982,170,3,0,9,7.545104852168523
36.06638290986504,-91.69555056926563,156,1,0,5,8.607715418818213
36.04687340948029,-91.38384729939236,154,3,202,7,7.545104852168523
36.026563660240505,-91.07244967371165,73,2,270,0,7.941743691836643
36.00545623769153,-90.76136963297216,76,1,51,2,8.607715418818213
35.98355381332057,-90.45061904001244,71,2,292,3,7.941743691836643
35.96085915362627,-90.1402096771321,72,1,90,-5,8.607715418818213
35.93737511915906,-89.83015324351317,77,1,129,4,8.607715418818213
35.91310466353226,-89.52046135269266,77,1,270,1,8.607715418818213
35.88805083240541,-89.21114553008789,99,1,309,-10,8.607715418818213
35.86221676243939,-88.90221721057557,114,1,231,1,8.607715418818213
35.83560568022507,-88.59368773612579,155,6,231,4,6.858642093395692
35.80822090118581,-88.28556835349207,180,9,328,11,6.451747248958747
35.78006582845446,-87.97787021195855,107,2,270,4,7.941743691836643
35.751143951725844,-87.67060436114524,208,7,141,0,6.70452216925573
35.721458846085554,-87.36378174887204,222,6,45,42,6.858642093395692
35.69101417081557,-87.05741321908275,258,21,341,-14,5.5701918233974546
35.6598136681778,-86.75150950982939,217,0,0,0,11.522875795823397
35.62786116217612,-86.44608125131809,237,3,309,8,7.545104852168523
35.59516055729797,-86.14113896401663,356,3,90,-4,7.545104852168523
35.561715837236136,-85.83669305682452,307,1,180,4,8.607715418818213
35.52753106359164,-85.53275382530624,569,5,90,1,7.040188830991998
35.492610374558474,-85.22933144998778,435,12,274,10,6.159167458950843
35.456957983591266,-84.92643599471717,233,5,282,-7,7.040188830991998
35.42057817805648,-84.6240774050891,266,6,136,6,6.858642093395692
35.38347531786802,-84.32226550693416,298,3,309,20,7.545104852168523
35.345653834108205,-84.02101000487265,1274,16,25,8,5.860997933550507
35.30711822763499,-83.72032048093324,1224,30,26,-5,5.162923839635655
35.26787306767597,-83.42020639323658,618,10,193,-7,6.345071884011764
35.227922990410576,-83.12067707474392,954,24,18,10,5.422256431435354
35.187272697540685,-82.82174173207054,857,17,187,-35,5.7971052477000855
35.14592695485086,-82.5234094443641,747,23,183,17,5.469880104866039
35.1038905907592,-82.22568916224773,321,2,329,-5,7.941743691836643
35.06116849485909,-81.92858970682761,271,4,105,3,7.261413878822431
35.01776561645322,-81.63211976876472,227,7,270,-4,6.70452216925573
34.973686963080524,-81.33628790741075,196,8,0,-6,6.570477324756705
34.92893759903671,-81.04110255000748,184,3,129,0,7.545104852168523
34.88352264388946,-80.7465719909494,180,4,285,5,7.261413878822431
34.837447270988726,-80.45270439110921,172,3,180,8,7.545104852168523
34.79071670597351,-80.15950777722541,77,2,329,6,7.941743691836643
34.74333622527523,-79.8669900413518,54,2,211,-1,7.941743691836643
34.69531115461905,-79.57515894036798,62,3,158,11,7.545104852168523
34.646646867523444,-79.28402209555058,50,5,292,-22,7.040188830991998
34.59734878379921,-78.99358699220404,33,7,39,10,6.70452216925573
34.54742236804835,-78.70386097935085,39,4,51,5,7.261413878822431
34.49687312816363,-78.41485126947995,9,3,180,5,7.545104852168523
34.4457066138296,-78.12656493835294,14,3,22,1,7.545104852168523
34.39392841502595,-77.83900892486697,2,4,149,5,7.261413878822431
34.605756588520904,-120.36714425544316,157,22,74,-11,5.519132026132706
34.658299367385936,-120.07925861832288,268,7,278,7,6.70452216925573
34.71022840926376,-119.79063112773856,1771,11,61,-9,6.248120224858334
34.761538036551535,-119.5012686941968,1593,12,64,-6,6.159167458950843
34.812222611426286,-119.21117836767256,1997,20,177,-6,5.623264340182601
34.8622765373642,-118.92036733751672,1512,26,291,-27,5.331277149398757
34.91169426066316,-118.62884293230589,1486,19,224,-1,5.67858487499791
34.96047027196688,-118.3366126196335,1000,1,90,-8,8.607715418818213
35.00859910779047,-118.04368400584168,770,1,231,5,8.607715418818213
35.056075352046726,-117.75006483569246,760,2,211,-5,7.941743691836643
35.10289363757186,-117.4557629919786,769,2,112,3,7.941743691836643
35.1490486476506,-117.1607864950722,897,4,255,7,7.261413878822431
35.194535117539175,-116.86514350241109,1004,5,180,0,7.040188830991998
35.23934783598605,-116.56884230792224,667,14,289,-11,6.000299329861114
35.28348164674916,-116.27189134138152,597,4,309,6,7.261413878822431
35.32693145010896,-115.97429916770906,547,1,90,9,8.607715418818213
35.36969220437659,-115.67607448620038,1242,1,90,3,8.607715418818213
35.41175892739606,-115.37722612969182,837,3,51,4,7.545104852168523
35.453126698040066,-115.07776306366095,1335,2,148,-8,7.941743691836643
35.49379065769791,-114.77769438526089,586,6,90,1,6.858642093395692
35.53374601175547,-114.47702932228808,1133,3,129,1,7.545104852168523
35.572988031065776,-114.1757772320845,1229,7,57,10,6.70452216925573
35.611512053409534,-113.8739476003724,1036,4,285,-10,7.261413878822431
35.64931348494474,-113.57155004002271,1441,3,129,1,7.545104852168523
35.6863878016446,-113.26859428975676,1538,21,212,-5,5.5701918233974546
35.72273055072264,-112.96509021278077,1911,6,348,0,6.858642093395692
35.75833735204442,-112.66104779535388,1727,5,292,-9,7.040188830991998
35.7932038995248,-112.35647714528965,1806,1,270,-3,8.607715418818213
35.827325962509946,-112.0513884903905,1939,4,321,4,7.261413878822431
35.860699387143164,-111.74579217681664,2118,6,90,6,6.858642093395692
35.8933200977138,-111.43969866738848,1256,12,238,12,6.159167458950843
35.92518409798816,-111.13311853982364,1673,2,180,-1,7.941743691836643
35.956287472521815,-110.82606248490892,1762,4,0,3,7.261413878822431
35.986626387952285,-110.51854130460754,1758,9,202,7,6.451747248958747
36.016197094271135,-110.21056591010203,1961,4,321,1,7.261413878822431
36.04499592607508,-109.90214731977412,1937,17,96,-16,5.7971052477000855
36.0730193037946,-109.5932966571214,1743,2,68,0,7.941743691836643
36.10026373489994,-109.28402514861212,2364,1,270,2,8.607715418818213
36.12672581508309,-108.9743441214789,2476,21,32,14,5.5701918233974546
36.15240222941528,-108.66426500145192,1745,5,292,-2,7.040188830991998
36.17728975347922,-108.35379931043282,1767,4,255,-5,7.261413878822431
36.20138525447476,-108.04295866411027,1876,1,270,2,8.607715418818213
36.224685692298166,-107.73175476951826,2085,3,180,3,7.545104852168523
36.24718812059322,-107.42019942253825,2083,11,212,-3,6.248120224858334
36.26888968777421,-107.1083045053464,2183,1,129,10,8.607715418818213
36.2897876380194,-106.79608198380728,2542,0,0,-1,11.522875795823397
36.309879312235005,-106.48354390481498,1913,3,338,4,7.545104852168523
36.3291621489883,-106.17070239358368,2053,4,148,-3,7.261413878822431
36.347633685409534,-105.85756965088842,2164,5,59,-7,7.040188830991998
36.36529155806199,-105.5441579502582,2354,22,348,8,5.519132026132706
36.38213350377952,-105.23047963512246,3036,9,353,8,6.451747248958747
36.39815736047069,-104.91654711591283,1995,1,180,1,8.607715418818213
36.41336106788949,-104.60237286712194,1853,1,180,-2,8.607715418818213
36.42774266837147,-104.28796942432068,1921,1,180,4,8.607715418818213
36.44130030753506,-103.97334938113592,1900,4,298,8,7.261413878822431
36.4540322349476,-103.65852538619056,1814,1,180,-10,8.607715418818213
36.46593680475524,-103.34351014000733,1600,4,118,-3,7.261413878822431
36.47701247627671,-103.02831639187912,1422,2,248,-1,7.941743691836643
36.48725781456007,-102.7129569367068,1294,1,129,-4,8.607715418818213
36.49667149090234,-102.3974446118072,1209,9,222,5,6.451747248958747
36.50525228333145,-102.08179229369304,1134,3,90,4,7.545104852168523
36.51299907705009,-101.76601289482691,1061,1,231,-9,8.607715418818213
36.51991086484144,-101.45011936035132,942,5,79,8,7.040188830991998
36.525986747435965,-101.13412466479716,880,2,180,6,7.941743691836643
36.53122593383949,-100.8180418087724,896,1,309,2,8.607715418818213
36.53562774162204,-100.50188381563348,862,3,203,-5,7.545104852168523
36.53919159716708,-100.1856637281416,776,7,112,16,6.70452216925573
36.541917035881525,-99.86939460510573,717,1,0,1,8.607715418818213
36.54380370236558,-99.55308951801518,626,6,244,-10,6.858642093395692
36.54485135054296,-99.2367615476636,639,7,171,16,6.70452216925573
36.54505984375106,-98.92042378076648,435,1,180,2,8.607715418818213
36.54442915479094,-98.60408930657503,434,2,148,0,7.941743691836643
36.54295936593734,-98.28777121348824,433,1,309,3,8.607715418818213
36.54065066890853,-97.97148258566526,395,5,334,4,7.040188830991998
36.53750336479607,-97.65523649964108,331,1,309,7,8.607715418818213
36.53351786395456,-97.33904602094704,304,1,231,-11,8.607715418818213
36.528694685851335,-97.02292420073856,274,1,0,0,8.607715418818213
36.52303445887658,-96.70688407243304,286,4,32,-9,7.261413878822431
36.51653792011344,-96.390938648359,245,0,0,-5,11.522875795823397
36.5092059150688,-96.07510091641988,245,2,248,2,7.941743691836643
36.50103939736478,-95.75938383677372,214,4,242,5,7.261413878822431
36.492039428391095,-95.44380033853167,217,2,328,9,7.941743691836643
36.48220717691864,-95.1283633164769,205,4,129,4,7.261413878822431
36.4715439186745,-94.81308562780654,300,4,197,4,7.261413878822431
36.460051035878976,-94.49798008889844,373,4,242,4,7.261413878822431
36.44773001674455,-94.18305947210484,390,1,0,-6,8.607715418818213
36.43458245493757,-93.86833650257525,348,7,189,-7,6.70452216925573
36.420610049002775,-93.55382385511037,356,2,148,-3,7.941743691836643
36.4058146017514,-93.23953415104889,406,7,112,12,6.70452216925573
36.39019801961288,-92.92547995518947,295,8,17,9,6.570477324756705
36.37376231195114,-92.61167377274936,198,0,0,0,11.522875795823397
36.35650959034558,-92.29812804636188,187,4,140,26,7.261413878822431
36.338442067837605,-91.98485515311432,282,2,148,5,7.941743691836643
36.319562058142914,-91.6718674016281,187,5,166,6,7.040188830991998
36.29987197483046,-91.359177029183,168,2,112,-6,7.941743691836643
36.2793743304686,-91.0467961988866,157,3,180,-10,7.545104852168523
36.2580717357388,-90.73473699689151,82,1,231,8,8.607715418818213
36.23596689851803,-90.42301142966078,130,1,309,2,8.607715418818213
36.21306262292996,-90.11163142128368,80,1,231,-5,8.607715418818213
36.18936180836621,-89.80060881084334,80,0,0,-10,11.522875795823397
36.16486744847772,-89.48995534983702,81,4,285,9,7.261413878822431
36.13958263013766,-89.17968269965087,97,3,0,4,7.545104852168523
36.1135105323761,-88.86980242909021,111,4,118,-2,7.261413878822431
36.08665442528726,-88.56032601196647,116,10,129,-9,6.345071884011764
36.05901766891042,-88.251264824742,150,11,12,14,6.248120224858334
36.03060371208488,-87.94263014423362,146,4,298,-5,7.261413878822431
36.00141609128006,-87.63443314537625,217,8,172,-3,6.570477324756705
35.97145842940128,-87.3266848990471,264,4,197,-4,7.261413878822431
35.9407344345724,-87.0193963699516,266,18,142,11,5.73642582948546
35.909247898895586,-86.71257841457177,267,12,118,18,6.159167458950843
35.87700269718975,-86.40624177917768,186,1,0,6,8.607715418818213
35.84400278570787,-86.10039709790271,268,21,78,-10,5.5701918233974546
35.81025220083432,-85.79505489088324,306,5,43,2,7.040188830991998
35.77575505776314,-85.49022556246322,442,11,36,-6,6.248120224858334
35.740515549158026,-85.18591939946421,541,1,270,3,8.607715418818213
35.70453794379458,-84.88214656952104,442,3,22,8,7.545104852168523
35.667826585186475,-84.57891711948376,301,3,129,11,7.545104852168523
35.63038589019557,-84.27624097388579,264,5,239,-2,7.040188830991998
35.59222034762717,-83.97412793347884,441,12,146,-23,6.159167458950843
35.55333451681164,-83.67258767383436,1089,14,208,-4,6.000299329861114
35.5137330261726,-83.37162974401191,1118,13,175,24,6.076901183003046
35.4734205717831,-83.07126356529434,1474,24,141,-12,5.422256431435354
35.432401915910404,-82.7714984299897,1299,16,356,-3,5.860997933550507
35.39068188555018,-82.47234350029991,770,11,270,-24,6.248120224858334
35.34826537095125,-82.17380780725584,319,8,124,6,6.570477324756705
35.30515732413144,-81.87590024971882,293,9,345,-12,6.451747248958747
35.26136275738556,-81.57862959344808,231,5,292,-11,7.040188830991998
35.216886741786354,-81.28200447023404,287,9,173,1,6.451747248958747
35.171734405679125,-80.98603337709676,187,6,72,-2,6.858642093395692
35.12591093317104,-80.69072467554943,234,4,321,-2,7.261413878822431
35.07942156261584,-80.39608659092633,146,2,270,0,7.941743691836643
35.03227158509489,-80.10212721177456,80,4,163,-2,7.261413878822431
34.984466342894976,-79.8088544893092,107,3,202,9,7.545104852168523
34.93601122798435,-79.51627623693125,101,5,194,-7,7.040188830991998
34.88691168048717,-79.22440012980738,75,1,180,-1,8.607715418818213
34.83717318715722,-78.93323370451144,48,0,0,-6,11.522875795823397
34.78680127985226,-78.64278435872617,30,5,318,0,7.040188830991998
34.73580153400873,-78.35305935100507,34,5,166,-8,7.040188830991998
34.68417956711845,-78.06406580059303,26,3,231,-4,7.545104852168523
34.63194103720777,-77.77581068730532,2,2,31,2,7.941743691836643
34.57909164131944,-77.48830085146379,16,1,129,5,8.607715418818213
34.843425995584745,-120.43143548630084,238,14,309,0,6.000299329861114
34.89643390703044,-120.14284802731486,497,25,12,-31,5.376102417024408
34.94882322697934,-119.85351043648494,741,10,318,1,6.345071884011764
35.00058820885978,-119.56342966400295,1009,10,340,-1,6.345071884011764
35.051723146102766,-119.2726128021429,208,3,51,5,7.545104852168523
35.10222237368601,-118.9810670851858,121,2,248,5,7.941743691836643
35.15208026968092,-118.68879988928562,1332,20,202,0,5.623264340182601
35.20129125680196,-118.3958187322754,1678,30,232,23,5.162923839635655
35.24984980395728,-118.10213127341196,1040,19,235,0,5.67858487499791
35.297750427800395,-117.80774531305964,857,6,348,8,6.858642093395692
35.34498769428156,-117.51266879231063,814,2,90,0,7.941743691836643
35.391556220198574,-117.21690979254298,1371,14,152,-7,6.000299329861114
35.43745067474576,-116.92047653491376,985,8,251,9,6.570477324756705
35.482665781060746,-116.62337737978817,1099,5,0,-11,7.040188830991998
35.527196317767824,-116.32562082610296,1541,29,313,-15,5.203575778621866
35.57103712051743,-116.02721551066408,579,2,248,5,7.941743691836643
